Date,kpi,ppi,unemployment,oil_price_nok,usd_nok,import,eksport,rente,eur_nok,boligindex,oljepris_USD,import_USD,eksport_USD
2008-10-01,89.6,81.95592286501378,3.2,383.173652,5.8661,36098020122.6,69565375968,5.45,8.5928,NA,65.32,6161971000,11855030000
2008-11-01,89.1,77.8236914600551,3.1,313.777689,5.8661,38763492660.5,74585834685,4.75,8.8094,NA,53.49,5791274000,11151430000
2008-12-01,89,73.69146005509643,3.5,321.514357,7.0523,47406089522.5,68739064296.59999,4.14,9.4039,NA,45.59,6720381000,9749681000
2009-01-01,88.7,74.10468319559229,3.2,323.559524,7.0523,38672848882.9,66494498222.299995,3,9.2164,NA,45.88,5523932000,9498363000
2009-02-01,89.4,72.45179063360882,3.3,326.874105,7.0523,36453796988.1,67499464160.700005,2.58,8.7838,NA,46.35,5246339000,9716695000
2009-03-01,89.4,72.31404958677686,3.2,347.18472899999995,7.0523,34864086519.6,65720232754.8,2.41,8.8388,NA,49.23,4963265000,9368196000
2009-04-01,89.7,71.900826446281,3.5,340.75115999999997,6.7077,36662302720.8,57548121872.4,2,8.787,NA,50.8,5457514000,8580334000.000001
2009-05-01,89.9,76.5840220385675,3.5,439.488504,6.7077,36020043647.1,58418358508.2,1.58,8.792,NA,65.52,5481409000,8891851000
2009-06-01,90.4,83.33333333333334,3.5,464.84361,6.7077,34354419529.8,57826866894,1.39,8.945,NA,69.3,5457827000,9171858000
2009-07-01,89.9,78.51239669421489,3.3,456.77202,6.3706,34298558669.199997,62505696142.2,1.25,8.9494,NA,71.7,5386553000,9819959000
2009-08-01,89.7,82.50688705234161,3.6,443.71229,6.3706,38136056140,60893006550.6,1.25,8.6602,NA,69.65,6191458000,9870330000
2009-09-01,90.4,77.54820936639119,3.4,415.559655,6.0165,36585030919.5,60679952235,1.25,8.5964,NA,69.07,6087781000,10085040000
2009-10-01,90.2,78.65013774104685,3.4,436.82928,5.8089,37270262551.8,61270534530.00001,1.27,8.3596,NA,75.2,6424819000,10541630000
2009-11-01,90.5,81.40495867768595,3.9,455.824383,5.8089,39496166196.3,62101110623,1.5,8.4143,NA,78.47,6958878000,10952810000
2009-12-01,90.8,81.12947658402204,3.6,438.426387,5.6259,31596708414.6,56837173743,1.61,8.4107,NA,77.93,5614510000,10107680000
2010-01-01,90.9,84.29752066115704,3.8,402.02681399999994,5.6259,34262942117.7,63898216079,1.75,8.1817,NA,71.46,5928745000,11057500000
2010-02-01,92,86.08815426997246,3.9,457.105967,5.8913,35642582978.1,67459626736,1.75,8.0971,NA,77.59,6036701000,11429620000
2010-03-01,92.5,88.01652892561984,4.4,492.65217,5.9571,39259016559,65186877311.99999,1.75,8.0368,NA,82.7,6592591000,10964370000
2010-04-01,92.7,91.18457300275485,3.8,520.888824,5.9571,39183451499.4,63411312354,1.75,7.9278,NA,87.44,6540751000,10603980000
2010-05-01,92.2,90.77134986225896,4,444.697515,5.9571,37288228465.5,59277621825,1.96,7.8972,NA,74.65,6330301000,10065660000
2010-06-01,92.1,92.69972451790632,4.3,490.107839,6.5339,41311373351.9,69354408245,2,7.9062,NA,75.01,6326101000,10600700000
2010-07-01,91.6,92.83746556473832,3.7,510.18704400000007,6.5258,39592642025.200005,66620782814,2,8.0201,NA,78.18,6069631000,10215240000
2010-08-01,91.4,93.1129476584022,3.8,487.085712,6.5258,37624817263.6,59598827277.5,2,7.9325,NA,74.64,6179306000,9769835000
2010-09-01,92,92.83746556473832,4,510.741781,6.2051,42680359382.1,68077393120,2,7.9156,NA,82.31,6887054000,10969800000
2010-10-01,92.1,92.83746556473832,3.8,487.051125,5.8575,40058774745,65104706700,2,8.111,NA,83.15,6848423000,11105600000
2010-11-01,92.3,96.14325068870524,3.6,502.554672,5.8491,39715663907.7,67499198910,2,8.1463,NA,85.92,6783110000,11542890000
2010-12-01,93.3,100.55096418732784,4.3,582.2956,6.1456,40132611680,74534205536,2,7.906,NA,94.75,6527880000,12137040000
2011-01-01,92.7,103.03030303030305,3.2,620.767056,6.1456,44225529911.2,75716165756,2,7.8199,NA,101.01,7548422000,12924590000
2011-02-01,93.1,104.26997245179064,3.3,640.6475399999999,5.7303,41758770468.6,73123498755,2,7.8206,NA,111.8,7269496000,12734290000
2011-03-01,93.4,106.8870523415978,3.6,654.6692879999999,5.5783,49412436364.2,72343801257,2,7.8295,NA,117.36,8864089000,13002190000
2011-04-01,93.9,109.366391184573,3.6,694.887622,5.5198,41262033984.6,84346407860,2,7.8069,NA,125.89,7461001000,15280810000
2011-05-01,93.7,107.02479338842976,3.5,644.3262540000001,5.5198,42064886033.799995,69335875203,2.14,7.8336,NA,116.73,8035168000.000001,13249410000
2011-06-01,93.4,106.06060606060608,3.7,603.5451840000001,5.3658,37954385330.4,68519978208,2.25,7.832,NA,112.48,7077612000,12750290000
2011-07-01,93.1,107.71349862258954,3.4,627.699306,5.3769,40611080472,76813102944,2.25,7.7829,NA,116.74,7555561000,14291870000
2011-08-01,92.6,105.09641873278235,3.8,612.9659350000001,5.3371,40264235213.600006,73046592747,2.25,7.7882,NA,114.85,7553582000,13674860000
2011-09-01,93.4,106.8870523415978,3.5,552.828248,5.3798,38972847481.4,74644725000,2.25,7.7243,NA,102.76,7254533000,13872280000
2011-10-01,93.3,107.02479338842976,3.8,589.410888,5.3798,45045039089.9,72264866684,2.25,7.7474,NA,109.56,7722916000,12360480000
2011-11-01,93.3,108.53994490358129,3.6,629.201412,5.6931,41404043270.1,76265678496,2.25,7.7868,NA,110.52,7264298000,13400440000
2011-12-01,93.4,108.67768595041323,3.6,619.432268,5.7686,40965309098,76875997818,1.99,7.7451,NA,107.38,7097737000,13337450000
2012-01-01,93.2,111.15702479338844,3.8,640.1992280000001,5.7686,42210103814.9,80802690304,1.75,7.6752,NA,110.98,7041176000,13480780000
2012-02-01,94.2,112.25895316804409,3.6,712.59327,5.8095,43314133149,86511472110,1.75,7.5522,NA,122.66,7435650000,14893260000
2012-03-01,94.1,113.91184573002757,2.7,685.154304,5.5758,38257565512.2,80479535976,1.61,7.5315,NA,122.88,6865505000,14473030000
2012-04-01,94.2,112.12121212121214,3.4,666.1408260000001,5.5758,42029437937.9,79552651699,1.5,7.5698,NA,119.47,7366866000,13972030000
2012-05-01,94.2,109.64187327823691,3.5,565.553394,5.5758,41382668646,81033458220,1.5,7.5663,NA,101.43,7210628000,14127350000
2012-06-01,93.7,105.92286501377411,3.3,601.678148,6.1471,44487570824.4,78067493819,1.5,7.5401,NA,97.88,7241195000,12675900000
2012-07-01,93.3,107.16253443526172,3.4,638.31486400000006,6.1471,43686538419.6,74770188784,1.5,7.4579,NA,103.84,7305196000,12503800000
2012-08-01,92.9,109.64187327823691,3.4,684.8702499999999,6.005,42269182990,77927365400,1.5,7.3239,NA,114.05,7048864000,12964840000
2012-09-01,93.9,108.40220385674932,3.3,670.0378999999999,6.005,43959096558.3,72164568553,1.5,7.3945,NA,111.58,7612109000,12471610000
2012-10-01,94.3,108.81542699724518,3.8,616.275776,5.7296,44280531777.6,75582247584,1.5,7.4076,NA,107.56,7743368000,13187410000
2012-11-01,94.4,108.53994490358129,3.6,626.275125,5.6805,41132932218,71979717285,1.5,7.3371,NA,110.25,7231728000,12676660000
2012-12-01,94.7,108.40220385674932,3.8,624.230145,5.6805,41549444240,74575105600,1.5,7.3489,NA,109.89,7310138000,13141100000
2013-01-01,94.5,108.53994490358129,3.7,650.6444700000001,5.6805,44801843934.4,72133363344,1.5,7.3821,NA,114.54,8046500000,12957220000
2013-02-01,95.1,109.09090909090912,4,601.1043960000001,5.4438,41312878436.4,74795198976,1.5,7.4232,NA,110.42,7565958000,13700120000
2013-03-01,95.4,110.0550964187328,3.8,633.5061619999999,5.7581,41619212830.2,78034692496,1.5,7.4851,NA,110.02,7225422000,13578780000
2013-04-01,95.9,110.3305785123967,4,589.456697,5.7581,42331605888,66870139951.99999,1.5,7.5444,NA,102.37,7257077000,11489040000
2013-05-01,96,107.85123966942147,4,578.055659,5.7581,42343403917.8,74713483191,1.5,7.5628,NA,100.39,7279895000,12853010000
2013-06-01,95.7,107.71349862258954,3.8,588.247496,5.7581,42923620799.399994,81006965622,1.5,7.7394,NA,102.16,7335933000,13805940000
2013-07-01,96.1,110.3305785123967,3.6,652.5004500000001,6.0585,44709409594.5,82244743350,1.5,7.8837,NA,107.7,7384630000,13585020000
2013-08-01,96,111.43250688705236,4.3,674.8365910000001,5.9191,45089194101.6,77025958592,1.5,7.9386,NA,114.01,7628799000,12996950000
2013-09-01,96.4,111.98347107438018,3.9,641.4528670000001,5.9191,47576855474,74285848430,1.5,7.9725,NA,108.37,7795576000,12147070000
2013-10-01,96.6,111.2947658402204,3.6,652.93116,5.999,44386678987,74100187910,1.5,8.1208,NA,108.84,7414720000,12350420000
2013-11-01,96.7,111.98347107438018,4,653.511082,5.9578,43575772203.799995,82137150122,1.5,8.2055,NA,109.69,7302748000,13791700000
2013-12-01,96.6,113.7741046831956,4.4,660.12424,5.9578,45946769721.6,78439144432,1.5,8.4048,NA,110.8,7512074000,12849570000
2014-01-01,96.6,114.18732782369148,4,633.90992,5.9578,43624113823.5,84333405303,1.5,8.3927,NA,106.4,7168476000,13859490000
2014-02-01,97.1,113.36088154269972,3.2,649.817246,5.9578,47481483198,82512550590,1.5,8.3562,NA,109.07,7514894000,13058960000
2014-03-01,97.3,110.19283746556474,3.8,642.012528,5.9578,43781030056.200005,76021383930,1.5,8.2906,NA,107.76,7312415000,12729840000
2014-04-01,97.7,109.64187327823691,3.6,644.734813,5.9659,46733716570.700005,78109917907,1.5,8.2484,NA,108.07,7814789000,13093300000
2014-05-01,97.8,108.67768595041323,3.4,648.3740120000001,5.9659,45300002946.2,75876985468,1.5,8.1533,NA,108.68,7588484000,12718160000
2014-06-01,97.5,109.09090909090912,3.5,668.598413,5.9659,45152003268.9,69633979650,1.5,8.2207,NA,112.07,7550716000,11609120000
2014-07-01,98.3,108.53994490358129,4.1,656.704185,6.1645,53250769527.5,71534892285,1.5,8.388,NA,106.53,8644593000,11612230000
2014-08-01,97.9,107.71349862258954,3.6,653.7613769999999,6.3001,51235846754.5,74808017410,1.5,8.2522,NA,103.77,8145187000,11855510000
2014-09-01,98.5,107.71349862258954,4.1,590.297696,6.1928,46187029489.6,73413910016,1.5,8.1798,NA,95.32,7472461000,11852750000
2014-10-01,98.6,107.57575757575756,4,557.790936,6.4604,46038612851.6,76938324888,1.5,8.3136,NA,86.34,7142910000,11909970000
2014-11-01,98.6,104.54545454545456,4,455.975032,6.4604,46692321631,71904378470,1.5,8.4912,NA,70.58,6875259000,10609730000
2014-12-01,98.6,104.82093663911849,3.9,404.961149,6.9569,44053817904.8,67715500960.6,1.36,8.9714,NA,58.21,6328954000,9751804000
2015-01-01,98.6,100,4.3,375.324755,6.9569,47633982296.8,65218398775.6,1.25,8.932,NA,53.95,6405370000,8769288000
2015-02-01,98.9,102.20385674931131,4.7,439.328235,6.9569,49711630014,72920491326,1.25,8.6188,NA,63.15,6338147000,9294716000
2015-03-01,99.2,103.4435261707989,4.5,391.047349,6.9569,49876804792.2,69371848425,1.25,8.6434,NA,56.21,6542525000,9126403000
2015-04-01,99.6,103.4435261707989,4.5,545.002745,8.0801,68100036251.799995,68665796773.7,1.25,8.4988,NA,67.45,8407287999.999999,8500316000
2015-05-01,99.8,103.4435261707989,4.4,534.417814,8.0801,47575186575.7,72115529682.3,1.25,8.4102,NA,66.14,6366674000,9656454000
2015-06-01,100.1,103.7190082644628,4.8,510.26577,7.9555,51918372639,74582955699,1.16,8.755,NA,64.14,6532102000,9352167000
2015-07-01,100.1,101.37741046831955,5.2,416.29945,7.877,44704976137,69544237044,1,8.9357,NA,52.85,5679722000,8834429000
2015-08-01,99.9,96.96969696969698,4.2,433.15623,7.877,50546693909.4,73049756519.8,1,9.1815,NA,54.99,6169147000,8884594000
2015-09-01,100.6,96.83195592286502,4.8,408.42954,8.3268,50007080354.4,72059319500.40001,0.95,9.3075,NA,49.05,6018249000,8653095000
2015-10-01,101,97.38292011019286,5,426.573459,8.4789,51485695284.6,70725921896.7,0.75,9.2892,NA,50.31,6087198000,8341753000.000001
2015-11-01,101.3,97.79614325068871,4.5,383.585436,8.4789,51629994223.5,63732875887.2,0.75,9.2572,NA,45.24,6044219000,7479235000
2015-12-01,100.9,93.38842975206612,5.2,327.00196900000003,8.6807,50333710802.9,61928261371.9,0.75,9.4626,NA,37.67,5794922000,7150122000
2016-01-01,101.5,89.25619834710744,4.9,312.41839300000004,8.6807,49183897520.99999,59724993572.99999,0.75,9.5899,NA,35.99,5579968000,6774513000
2016-02-01,102.1,86.9146005509642,5.6,316.37438399999996,8.6512,52469372278.399994,60027536414.399994,0.75,9.5628,NA,36.57,6039824000,6923699000
2016-03-01,102.5,88.01652892561984,4.8,348.95532499999996,8.6525,51626101677.5,60805019777.5,0.66,9.4246,NA,40.33,5966833000,7051261000
2016-04-01,102.9,88.70523415977964,5,391.162512,8.2576,48447991550.4,60152858792,0.5,9.3224,NA,47.37,5854836000,7291417000
2016-05-01,103.2,91.04683195592288,5.1,411.971664,8.2576,48581919745.200005,60445032452.00001,0.5,9.3099,NA,49.89,6015800000,7490055000
2016-06-01,103.8,93.66391184573004,4.7,414.099213,8.3303,50801026692.899994,62955409219.99999,0.5,9.3278,NA,49.71,6104577000,7536303000
2016-07-01,104.5,94.0771349862259,4.9,363.466794,8.3498,60764817820.4,63644655490.6,0.5,9.369,NA,43.53,7281710000,7623844000
2016-08-01,103.9,92.42424242424242,5.1,396.722223,8.4607,63665210731.2,62438459995.399994,0.5,9.303,NA,46.89,7541136000,7367744000
2016-09-01,104.2,90.90909090909092,4.7,419.001177,8.3483,51631680920.2,61577954068.1,0.5,9.1971,NA,50.19,6199157000,7375490000
2016-10-01,104.7,92.97520661157026,4.9,405.810863,8.3483,50802015960.9,65137246537.49999,0.5,9.0009,NA,48.61,6326087000,8089499000
2016-11-01,104.9,95.3168044077135,4.9,424.1859840000001,8.1826,51550707304.00001,64008486691.200005,0.5,9.0807,NA,51.84,6287507000,7829016000
2016-12-01,104.4,100.27548209366392,4.2,484.87066,8.434,50057611743.99999,67715970317.999985,0.5,9.0252,NA,57.49,5930768000,8049244000
2017-01-01,104.3,100.55096418732784,4.1,468.76172,8.434,57127403579.99999,75599503280,0.5,8.999,NA,55.58,6623663000,8764280000
2017-02-01,104.7,103.30578512396696,4.5,465.224226,8.2326,51580441481.4,72495641689.8,0.5,8.8603,NA,56.51,6236223000,8758629000
2017-03-01,105,102.20385674931131,4.8,450.36930199999995,8.4134,49032706261.99999,67980255173.2,0.5,9.0919,NA,53.53,5833664000,8118807000
2017-04-01,105.2,100,4.6,437.9174699999999,8.4134,50619964479.7,75044981645.9,0.5,9.2049,NA,52.05,5883126000,8751458000
2017-05-01,105.4,99.17355371900828,4.7,427.0641839999999,8.4134,56873633502.00001,70989969659,0.5,9.405,NA,50.76,6672768000,8335964000.000001
2017-06-01,105.8,96.69421487603309,4.5,412.516168,8.4584,63362593363.99999,71801708211.99998,0.5,9.4997,NA,48.77,7499595000,8461710000
2017-07-01,106.1,95.73002754820938,4.1,445.9268479999999,8.4584,54296381238,70325464672.00002,0.5,9.3988,NA,52.72,6477881000,8386082000
2017-08-01,105.3,96.14325068870524,4.2,417.720864,7.9024,54943767208,70630655497.6,0.5,9.3201,NA,52.86,6969215000,8920797000
2017-09-01,105.9,98.89807162534436,4.2,440.957313,7.7647,57567322741.3,71410625901,0.5,9.3275,NA,56.79,7432438000,9194805000
2017-10-01,106,101.37741046831955,4,473.180818,7.7647,52954639035.4,69966979518,0.5,9.3976,NA,60.94,6662380000,8777742000
2017-11-01,106.1,104.54545454545456,4.1,510.2841880000001,8.1476,77242669992,73125679564.40001,0.5,9.6082,NA,62.63,9459406000,8983768000
2017-12-01,106.1,107.57575757575756,4.5,552.0499599999999,8.309,57148238447.99999,75948248320,0.5,9.8412,NA,66.44,6871634000,9166316000
2018-01-01,106,110.88154269972452,4,572.4070099999999,8.309,59161553535,82815280350,0.5,9.6464,NA,68.89,7206786000,10086670000
2018-02-01,107,108.1267217630854,4,497.229968,7.6816,53450016940.8,77060658960,0.5,9.6712,NA,64.73,6922161000,9969683000
2018-03-01,107.3,108.67768595041323,4.2,550.344646,7.9369,66847873550.399994,81609904346,0.5,9.5801,NA,69.34,8424319000.000001,10328650000
2018-04-01,107.7,112.25895316804409,4.2,592.807061,7.9369,61844677403.100006,78958882704,0.5,9.6202,NA,74.69,7930113000,10163890000
2018-05-01,107.8,113.63636363636364,3.6,615.585964,7.9369,59498393771,82012867110,0.5,9.5674,NA,77.56,7445755000,10272840000
2018-06-01,108.5,116.11570247933884,4.2,647.2219470000001,8.1689,58440245248.8,86087054071,0.5,9.4746,NA,79.23,7162054000,10497810000
2018-07-01,109.3,117.35537190082646,4.1,606.214069,8.1689,59257494940.799995,87419094360,0.5,9.4975,NA,74.21,7268561000,10717580000
2018-08-01,108.9,117.90633608815426,3.9,633.146436,8.1549,54796377565.799995,87458692932,0.5,9.6161,NA,77.64,6736776000,10701260000
2018-09-01,109.5,119.69696969696972,4.4,674.6548769999999,8.1549,60655818990,91836851418,0.58,9.6205,NA,82.73,7293828000,11010310000
2018-10-01,109.3,124.10468319559229,4,610.7730720000001,8.1393,58348810357.5,87788129403,0.75,9.4793,NA,75.04,7194077000,10791340000
2018-11-01,109.8,120.24793388429754,3.9,496.5861359999999,8.3516,59320838539.6,79684628335.59999,0.75,9.6272,NA,59.46,7085534000,9552367000
2018-12-01,109.8,115.97796143250687,3.7,451.153432,8.3516,56976034699.6,76886470950.2,0.75,9.7946,NA,54.02,6638271000,8997143000
2019-01-01,109.3,116.39118457300276,4,508.111344,8.3516,64228102811.99999,82283778924,0.75,9.7631,NA,60.84,7388040000,9462312000
2019-02-01,110.2,116.80440771349862,4.3,558.9004659999999,8.4286,65104487120.99999,78060366324.79999,0.75,9.7444,NA,66.31,7679808000,9195401000
2019-03-01,110.4,114.46280991735536,3.6,577.4711,8.545,62476152260,78150399570,0.82,9.7181,NA,67.58,7318173000,9198579000
2019-04-01,110.8,115.28925619834712,3.2,618.116268,8.5778,66493064083.6,81108357191.4,1,9.6247,NA,72.06,7723206000,9462317000
2019-05-01,110.5,114.0495867768595,3.5,531.737822,8.5778,62988469129.8,77717560422.6,1,9.7793,NA,61.99,7317121000,9037392000
2019-06-01,110.6,108.53994490358129,3.8,555.3267719999999,8.5778,62331940070.399994,74052349951.99998,1.08,9.7447,NA,64.74,7106683000,8394672000
2019-07-01,111.4,107.16253443526172,3.9,555.11068,8.5336,61726071812.799995,68803259368,1.25,9.6587,NA,65.05,7239960000,8066008000
2019-08-01,110.6,106.8870523415978,4.2,526.738425,8.8901,61256878446,68495642371,1.25,9.9742,NA,59.25,6909297000,7683898000
2019-09-01,111.1,106.8870523415978,3.6,526.738425,8.8901,66092721609.00001,72535724373.90001,1.33,9.9203,NA,59.25,7288796000,7973637000
2019-10-01,111.3,107.02479338842976,4.3,544.1338539999999,9.1267,60380896448.399994,69359050279.2,1.5,10.1165,NA,59.62,6641946000,7604336000
2019-11-01,111.6,108.81542699724518,4,551.941005,9.1245,60517954265.99999,81783477468,1.5,10.1087,NA,60.49,6613828000,8973797000
2019-12-01,111.3,113.36088154269972,4.1,595.738605,9.1245,64482807039,81413502732,1.5,10.0498,NA,65.29,7001883000,8885872000
2020-01-01,111.3,111.84573002754824,4.1,516.62919,9.1245,64093195917.700005,71910762363.59999,1.5,9.9384,NA,56.62,7294814000,8181184999.999999
2020-02-01,111.2,108.1267217630854,3.6,453.213915,9.1245,65279528998,75387282723.80002,1.5,10.1327,NA,49.67,7034768000,8129613000.000001
2020-03-01,111.2,100,3.5,240.430575,9.1245,57808658588,55356276155.6,0.99,11.2943,NA,26.35,6114895000,5888537000
2020-04-01,111.7,96.69421487603309,4.1,272.84992,10.304,58214189376,54038287296,0.25,11.3429,NA,26.48,5626779000,5248783000
2020-05-01,111.9,94.0771349862259,4.9,389.90336,10.304,60580069060.8,56945358905.600006,0.05,10.9906,NA,37.84,5897306000,5548916000
2020-06-01,112.1,92.83746556473832,5,425.24608000000006,10.304,63482022812.5,60508493125,0,10.727,NA,41.27,6562683000,6215822000
2020-07-01,112.9,92.83746556473832,5.9,418.63193600000005,9.6193,66183092632.00001,63206102048.700005,0,10.6544,NA,43.52,6886999000,6573707000
2020-08-01,112.5,94.0771349862259,5.2,439.217238,9.6193,69037253718.79999,63837110146.299995,0,10.5797,NA,45.66,7643724000,7024676000
2020-09-01,112.9,96.55647382920112,5.2,368.33147999999994,8.7076,61179937196.399994,62440788968.799995,0,10.7769,NA,42.3,7050893000,7171222000
2020-10-01,113.2,100.55096418732784,5.5,352.12872799999997,9.2812,63953175938,66743355250.4,0,10.922,NA,37.94,6920283000,7195830000
2020-11-01,112.4,105.09641873278235,5.2,444.383856,9.2812,71776169536.40001,69666795498.70001,0,10.7453,NA,47.88,7544984000,7356197000
2020-12-01,112.9,106.74931129476586,4.8,459.088926,8.8593,65026748160.6,72801040830.29999,0,10.605,NA,51.82,7333634000,8259841000
2021-01-01,114.1,112.534435261708,5.1,487.615872,8.8593,63203237871.600006,82933245645,0,10.3661,NA,55.04,7399992000,9703506000
2021-02-01,114.9,118.59504132231405,5.4,553.838066,8.5973,64613102720.3,84176972446.20001,0,10.2791,NA,64.42,7461814000,9700445000
2021-03-01,114.6,118.45730027548213,4.3,539.275396,8.5954,67640460256.6,86083188862,0,10.1469,NA,62.74,7877318000,10089420000
2021-04-01,115,118.59504132231405,5.1,573.8289040000001,8.5954,68730224545.90001,87706387674,0,10.0375,NA,66.76,8028729000,10301450000
2021-05-01,114.9,121.76308539944904,5.5,592.65283,8.5954,73939427168.09999,98372470195.99998,0,10.0863,NA,68.95,8985998000,11968430000
2021-06-01,115.3,127.41046831955924,4.5,617.1820200000001,8.271,68684617170.000015,102937805730.00002,0,10.1444,NA,74.62,8317831999.999999,12376530000
2021-07-01,116.3,133.1955922865014,5,647.9076379999999,8.5918,68649126384.99999,118652672081.99998,0,10.3767,NA,75.41,7997629000,13814110000
2021-08-01,116.3,141.0468319559229,3.9,615.4306339999999,8.5918,75735678447,129169736696.00002,0,10.4195,NA,71.63,8654660000,14661200000
2021-09-01,117.5,152.4793388429752,3.7,680.138012,8.6852,72080307377.2,149392127604,0.06,10.1861,NA,78.31,8331740999.999999,17201450000
2021-10-01,117.2,161.84573002754823,3.6,723.1984759999999,8.6383,72980219720.09999,173173986908.99997,0.25,9.8143,NA,83.72,8488348999.999999,20060140000
2021-11-01,118.1,166.80440771349862,4,582.2035310000001,8.4097,72556217315.40001,157364997504.00003,0.25,9.9661,NA,69.23,8599149000,18746160000
2021-12-01,118.9,180.1652892561984,3.3,698.67161,9.0326,79320454345,206367541222,0.36,10.1366,NA,77.35,8773431000,22983170000
2022-01-01,117.8,177.96143250688706,3.2,806.2498760000001,9.0326,78921247562.4,174535220448,0.5,10.007,NA,89.26,8938870000,19752590000
2022-02-01,119.1,181.68044077134988,3.5,866.9169360000001,8.8488,81413720654.40001,180561356784,0.5,10.0544,NA,97.97,9127283000,20191930000
2022-03-01,119.8,212.396694214876,3,924.9453139999998,8.8334,78075710746.2,220324517813.99997,0.55,9.7367,NA,104.71,8851124000,25157740000
2022-04-01,121.2,197.2451790633609,2.6,936.72502,8.743,78874441177,197604827070,0.75,9.6239,NA,107.14,8976221000,22626060000
2022-05-01,121.5,200.55096418732785,3.8,1010.6908,8.743,84514131414.40001,203345547120,0.75,10.1373,NA,115.6,9147144000,22038680000
2022-06-01,122.6,215.0137741046832,3.1,1022.287086,9.3762,80569405314,203849370630.00003,0.87,10.3072,NA,109.03,8608488000,21604700000
2022-07-01,124.2,231.267217630854,2.9,1033.721725,9.9425,84365821052.5,283505515675,1.25,10.1823,NA,103.97,8493188000,28518550000
2022-08-01,123.9,250.13774104683196,3.4,921.893088,9.6392,88359201597.6,324083109704,1.45,9.8309,NA,95.64,9201529000,33497079999.999996
2022-09-01,125.6,232.2314049586777,3.4,852.1662600000001,10.009,87082403690,262112789390,1.89,10.1697,NA,85.14,8738243000,26187590000
2022-10-01,126,193.93939393939397,3.1,928.93529,10.009,94278843152.8,186470524874.00003,2.25,10.3919,NA,92.81,8729465000,17186760000
2022-11-01,125.8,203.9944903581267,3.2,890.381466,10.2378,90471837874.2,185811258234,2.47,10.3357,NA,86.97,8804513000,18187160000
2022-12-01,125.9,213.9118457300276,3.5,839.74686,9.8044,94941083879.2,229350309395.99997,2.62,10.448,NA,85.65,9672552000,23543870000
2023-01-01,126.1,176.99724517906336,3.6,837.8840239999998,9.8044,84011037427.9,174827199913,2.75,10.7149,NA,85.46,8513612999.999999,17701100000
2023-02-01,126.6,171.900826446281,4,831.654355,9.9659,92323669066.3,168305016130.99997,2.75,10.9529,NA,83.45,9183237000,16689370000
2023-03-01,127.6,165.84022038567494,3.6,825.255711,10.3299,88070248224,153310177860,2.82,11.2858,NA,79.89,8538857000,14984440000
2023-04-01,129,167.07988980716254,3.5,829.800867,10.3299,92627867002.8,174011519148,3,11.5265,NA,80.33,8791125000,16630109999.999998
2023-05-01,129.6,153.30578512396696,3.1,749.95074,10.3299,90213224174.4,144245589744,3.21,11.7233,NA,72.6,8415836000.000001,13480570000
2023-06-01,130.4,153.85674931129478,3.4,843.626752,11.1872,93158197273.6,151233156352,3.39,11.7164,NA,75.41,8343597000.000001,13423760000
2023-07-01,130.9,149.4490358126722,3.7,955.722496,11.1872,88691299488,161472459456,3.75,11.3474,NA,85.43,8242212000,14994980000
2023-08-01,129.9,156.6115702479339,3.6,887.376551,10.2197,78693059439.8,143520356950,3.86,11.4127,NA,86.83,7731955000,13983090000
2023-09-01,129.8,164.0495867768595,3.4,976.5824,10.592,86163134304,146908286080,4.07,11.4525,NA,92.2,8172464000,13868140000
2023-10-01,131.1,172.5895316804408,3.6,900.53184,10.592,81608036090,154665087150,4.25,11.6284,NA,85.02,7728404000,14572370000
2023-11-01,131.8,172.03856749311296,3.8,905.211528,11.1948,88983894058.8,158480193732,4.25,11.7958,NA,80.86,7915254000,14188630000
2023-12-01,131.9,159.22865013774106,3.7,828.703872,10.7568,88102570017.6,152800881840,4.37,11.5333,NA,77.04,8178226000,14303740000
2024-01-01,132,154.1322314049587,4.5,878.9381279999999,10.7568,85753037000.4,136021365564,4.5,11.3501,NA,81.71,8421371000.000001,13344120000
2024-02-01,132.3,150.27548209366392,3.6,860.9478189999999,10.5109,84671837279.8,132169417159,4.5,11.3843,NA,81.91,7984320000,12439360000
2024-03-01,132.6,154.4077134986226,3.9,920.6862,10.5826,87490058110,145536148240,4.5,11.512,NA,87,8271924000,13884020000
2024-04-01,133.7,159.64187327823694,4.3,913.595858,10.5826,88630208231.5,148462739665,4.5,11.6828,NA,86.33,8163387000,13784470000
2024-05-01,133.5,158.26446280991738,4,858.3546859999999,10.5826,94019078748.00002,158767281570,4.5,11.5898,NA,81.11,8544183000,14462340000
2024-06-01,133.8,159.0909090909091,4,899.521,10.5826,88251547231.9,167912609507,4.5,11.4178,NA,85,8429202999.999999,15880360000
2024-07-01,134.5,159.22865013774106,3.9,860.048676,10.6389,89471670192.9,149641447950,4.5,11.716,NA,80.84,8420479000,14075970000
2024-08-01,133.3,162.2589531680441,4,837.575375,10.8875,96243921312.5,160613924250,4.5,11.7895,NA,76.93,8878529000,14675250000
2024-09-01,133.7,159.22865013774106,4,781.3958749999999,10.8875,89745988987.79999,142411851330,4.5,11.7852,NA,71.77,8574989000,13538770000
2024-10-01,134.5,166.52892561983472,4.1,770.431734,10.5814,91886803645.6,141693728562,4.5,11.7907,NA,72.81,8741453000,13402910000
